,date,hour,user_id,province,hometown
34041,2022-01-01,16:00,819,Ratchaburi,Nakhon Pathom
34001,2022-01-01,17:00,819,Chachoengsao,Nakhon Pathom
34051,2022-01-01,17:00,819,Nakhon Pathom,Nakhon Pathom
34003,2022-01-01,18:00,819,Nakhon Pathom,Nakhon Pathom
34012,2022-01-01,18:00,819,Pathum Thani,Nakhon Pathom
34020,2022-01-01,18:00,819,Nakhon Pathom,Nakhon Pathom
34017,2022-01-01,23:00,819,Samut Sakhon,Nakhon Pathom
34032,2022-01-01,23:00,819,Samut Sakhon,Nakhon Pathom
34044,2022-01-02,02:00,819,Suphan Buri,Nakhon Pathom
34039,2022-01-02,06:00,819,Nakhon Pathom,Nakhon Pathom
34031,2022-01-02,07:00,819,Nakhon Pathom,Nakhon Pathom
34019,2022-01-02,09:00,819,Nakhon Pathom,Nakhon Pathom
34047,2022-01-02,10:00,819,Nakhon Pathom,Nakhon Pathom
34011,2022-01-02,13:00,819,Nakhon Pathom,Nakhon Pathom
34033,2022-01-02,13:00,819,Nakhon Pathom,Nakhon Pathom
34014,2022-01-02,16:00,819,Nakhon Pathom,Nakhon Pathom
34022,2022-01-02,16:00,819,Chiang Mai,Nakhon Pathom
34034,2022-01-02,16:00,819,Kanchanaburi,Nakhon Pathom
34018,2022-01-02,18:00,819,Bangkok,Nakhon Pathom
34021,2022-01-02,19:00,819,Lampang,Nakhon Pathom
34046,2022-01-02,19:00,819,Kanchanaburi,Nakhon Pathom
34009,2022-01-02,22:00,819,Suphan Buri,Nakhon Pathom
34016,2022-01-02,22:00,819,Samut Sakhon,Nakhon Pathom
34035,2022-01-03,01:00,819,Suphan Buri,Nakhon Pathom
34015,2022-01-03,02:00,819,Nakhon Pathom,Nakhon Pathom
34007,2022-01-03,04:00,819,Sing Buri,Nakhon Pathom
34025,2022-01-03,08:00,819,Bangkok,Nakhon Pathom
34045,2022-01-03,08:00,819,Nakhon Pathom,Nakhon Pathom
34036,2022-01-03,10:00,819,Nakhon Pathom,Nakhon Pathom
34005,2022-01-03,13:00,819,Nakhon Sawan,Nakhon Pathom
34026,2022-01-03,15:00,819,Pathum Thani,Nakhon Pathom
34008,2022-01-03,17:00,819,Chai Nat,Nakhon Pathom
34029,2022-01-03,18:00,819,Nakhon Pathom,Nakhon Pathom
34023,2022-01-03,19:00,819,Bangkok,Nakhon Pathom
34010,2022-01-03,20:00,819,Suphan Buri,Nakhon Pathom
34006,2022-01-04,01:00,819,Kanchanaburi,Nakhon Pathom
34028,2022-01-04,04:00,819,Ratchaburi,Nakhon Pathom
34024,2022-01-04,06:00,819,Nakhon Pathom,Nakhon Pathom
34027,2022-01-04,11:00,819,Nakhon Pathom,Nakhon Pathom
34059,2021-04-30,15:00,820,Bangkok,Bangkok
34057,2021-04-30,16:00,820,Samut Prakan,Bangkok
34058,2021-04-30,20:00,820,Bangkok,Bangkok
34062,2021-08-22,09:00,820,Bangkok,Bangkok
34060,2021-08-22,19:00,820,Pathum Thani,Bangkok
34061,2021-08-23,02:00,820,Phra Nakhon Si Ayutthaya,Bangkok
34064,2021-11-10,13:00,820,Bangkok,Bangkok
34065,2021-11-10,23:00,820,Nonthaburi,Bangkok
34066,2021-11-11,09:00,820,Phra Nakhon Si Ayutthaya,Bangkok
34063,2021-11-11,19:00,820,Pathum Thani,Bangkok
34067,2021-11-12,09:00,820,Bangkok,Bangkok
34069,2021-07-19,14:00,821,Bangkok,Bangkok
34068,2021-07-19,15:00,821,Pathum Thani,Bangkok
34070,2021-11-28,14:00,821,Chiang Mai,Bangkok
34074,2021-11-28,21:00,821,Chiang Rai,Bangkok
34071,2021-11-29,00:00,821,Lampang,Bangkok
34072,2021-11-29,10:00,821,Phayao,Bangkok
34073,2021-11-29,20:00,821,Lampang,Bangkok
34076,2021-12-07,13:00,821,Pathum Thani,Bangkok
34075,2021-12-07,19:00,821,Bangkok,Bangkok
34077,2021-12-12,16:00,821,Bangkok,Bangkok
34079,2021-12-12,21:00,821,Nakhon Pathom,Bangkok
34078,2021-12-13,09:00,821,Bangkok,Bangkok
34080,2021-12-22,18:00,821,Bangkok,Bangkok
34081,2021-12-22,20:00,821,Pathum Thani,Bangkok
34082,2021-12-23,08:00,821,Bangkok,Bangkok
34084,2021-12-29,16:00,821,Bangkok,Bangkok
34083,2021-12-29,22:00,821,Samut Prakan,Bangkok
34087,2021-12-30,15:00,821,Bangkok,Bangkok
34085,2021-12-31,00:00,821,Nonthaburi,Bangkok
34086,2021-12-31,01:00,821,Bangkok,Bangkok
34103,2021-12-31,19:00,821,Bangkok,Bangkok
34101,2021-12-31,23:00,821,Nakhon Pathom,Bangkok
34102,2022-01-01,08:00,821,Bangkok,Bangkok
34090,2022-01-01,19:00,821,Bangkok,Bangkok
34088,2022-01-01,20:00,821,Samut Prakan,Bangkok
34114,2022-01-01,21:00,821,Bangkok,Bangkok
34109,2022-01-01,22:00,821,Nonthaburi,Bangkok
34107,2022-01-02,05:00,821,Phra Nakhon Si Ayutthaya,Bangkok
34089,2022-01-02,08:00,821,Bangkok,Bangkok
34106,2022-01-02,10:00,821,Bangkok,Bangkok
34112,2022-01-02,13:00,821,Ang Thong,Bangkok
34113,2022-01-02,15:00,821,Suphan Buri,Bangkok
34104,2022-01-02,20:00,821,Samut Sakhon,Bangkok
34110,2022-01-03,00:00,821,Ang Thong,Bangkok
34105,2022-01-03,06:00,821,Bangkok,Bangkok
34111,2022-01-03,09:00,821,Sing Buri,Bangkok
34093,2022-01-03,12:00,821,Bangkok,Bangkok
34108,2022-01-03,18:00,821,Bangkok,Bangkok
34096,2022-01-03,21:00,821,Pathum Thani,Bangkok
34097,2022-01-03,23:00,821,Bangkok,Bangkok
34095,2022-01-04,05:00,821,Samut Sakhon,Bangkok
34092,2022-01-04,08:00,821,Ratchaburi,Bangkok
34116,2022-01-04,11:00,821,Bangkok,Bangkok
34091,2022-01-04,15:00,821,Phetchaburi,Bangkok
34118,2022-01-04,17:00,821,Pathum Thani,Bangkok
34094,2022-01-04,18:00,821,Bangkok,Bangkok
34121,2022-01-04,21:00,821,Saraburi,Bangkok
34119,2022-01-05,06:00,821,Pathum Thani,Bangkok
34098,2022-01-05,15:00,821,Bangkok,Bangkok
34100,2022-01-05,16:00,821,Samut Prakan,Bangkok
34115,2022-01-05,16:00,821,Bangkok,Bangkok
34099,2022-01-05,23:00,821,Bangkok,Bangkok
34117,2022-01-05,23:00,821,Pathum Thani,Bangkok
34120,2022-01-06,09:00,821,Bangkok,Bangkok
34127,2021-01-02,21:00,822,Bangkok,Bangkok
34128,2021-01-03,03:00,822,Samut Sakhon,Bangkok
34126,2021-01-03,11:00,822,Ratchaburi,Bangkok
34123,2021-01-03,17:00,822,Kanchanaburi,Bangkok
34125,2021-01-04,00:00,822,Ratchaburi,Bangkok
34124,2021-01-04,03:00,822,Samut Sakhon,Bangkok
34122,2021-01-04,06:00,822,Bangkok,Bangkok
34129,2021-01-05,15:00,822,Bangkok,Bangkok
34130,2021-01-05,18:00,822,Pathum Thani,Bangkok
34131,2021-01-05,20:00,822,Nonthaburi,Bangkok
34134,2021-01-06,19:00,822,Bangkok,Bangkok
34133,2021-01-06,20:00,822,Samut Sakhon,Bangkok
34132,2021-01-07,07:00,822,Bangkok,Bangkok
34136,2021-12-26,19:00,822,Bangkok,Bangkok
34135,2021-12-27,01:00,822,Nonthaburi,Bangkok
34137,2021-12-27,07:00,822,Bangkok,Bangkok
34141,2021-12-28,19:00,822,Phrae,Bangkok
34138,2021-12-28,20:00,822,Lampang,Bangkok
34139,2021-12-29,02:00,822,Sukhothai,Bangkok
34140,2021-12-29,06:00,822,Lampang,Bangkok
34143,2021-12-29,14:00,822,Lamphun,Bangkok
34144,2021-12-29,19:00,822,Lampang,Bangkok
34142,2021-12-30,08:00,822,Bangkok,Bangkok
34145,2021-12-31,12:00,822,Bangkok,Bangkok
34147,2021-12-31,22:00,822,Pathum Thani,Bangkok
34146,2022-01-01,07:00,822,Bangkok,Bangkok
34149,2021-01-02,16:00,823,Lamphun,Lamphun
34148,2021-01-03,00:00,823,Chiang Mai,Lamphun
34151,2021-01-04,19:00,823,Lamphun,Lamphun
34152,2021-01-05,05:00,823,Chiang Mai,Lamphun
34150,2021-01-05,08:00,823,Lamphun,Lamphun
34153,2021-12-11,13:00,824,Bangkok,Bangkok
34154,2021-12-11,17:00,824,Nonthaburi,Bangkok
34156,2021-12-26,12:00,824,Bangkok,Bangkok
34155,2021-12-26,21:00,824,Pathum Thani,Bangkok
34159,2021-12-27,14:00,824,Bangkok,Bangkok
34157,2021-12-28,00:00,824,Nakhon Pathom,Bangkok
34158,2021-12-28,04:00,824,Bangkok,Bangkok
34161,2021-12-29,08:00,824,Bangkok,Bangkok
34162,2021-12-29,10:00,824,Nonthaburi,Bangkok
34160,2021-12-29,17:00,824,Phra Nakhon Si Ayutthaya,Bangkok
34163,2021-12-29,22:00,824,Ang Thong,Bangkok
34164,2021-12-30,07:00,824,Bangkok,Bangkok
34178,2021-12-31,08:00,824,Bangkok,Bangkok
34181,2021-12-31,14:00,824,Nakhon Pathom,Bangkok
34180,2021-12-31,19:00,824,Samut Sakhon,Bangkok
34172,2021-12-31,20:00,824,Bangkok,Bangkok
34175,2021-12-31,20:00,824,Phichit,Bangkok
34171,2021-12-31,21:00,824,Nakhon Pathom,Bangkok
34166,2021-12-31,22:00,824,Samut Sakhon,Bangkok
34176,2021-12-31,23:00,824,Phitsanulok,Bangkok
34173,2022-01-01,00:00,824,Samut Songkhram,Bangkok
34168,2022-01-01,01:00,824,Ratchaburi,Bangkok
34170,2022-01-01,04:00,824,Phetchaburi,Bangkok
34177,2022-01-01,06:00,824,Bangkok,Bangkok
34169,2022-01-01,07:00,824,Ratchaburi,Bangkok
34179,2022-01-01,07:00,824,Bangkok,Bangkok
34165,2022-01-01,14:00,824,Samut Sakhon,Bangkok
34188,2022-01-01,21:00,824,Bangkok,Bangkok
34174,2022-01-01,23:00,824,Ratchaburi,Bangkok
34185,2022-01-02,06:00,824,Samut Prakan,Bangkok
34167,2022-01-02,08:00,824,Bangkok,Bangkok
34187,2022-01-02,12:00,824,Bangkok,Bangkok
34182,2022-01-02,14:00,824,Chachoengsao,Bangkok
34183,2022-01-02,16:00,824,Prachin Buri,Bangkok
34186,2022-01-02,21:00,824,Pathum Thani,Bangkok
34184,2022-01-02,23:00,824,Bangkok,Bangkok
34189,2022-01-03,07:00,824,Bangkok,Bangkok
34191,2022-01-04,18:00,824,Bangkok,Bangkok
34190,2022-01-04,21:00,824,Samut Sakhon,Bangkok
34193,2022-01-05,12:00,824,Bangkok,Bangkok
34192,2022-01-05,20:00,824,Samut Prakan,Bangkok
34194,2022-01-06,06:00,824,Bangkok,Bangkok
34195,2022-01-07,16:00,824,Bangkok,Bangkok
34196,2022-01-08,01:00,824,Pathum Thani,Bangkok
34198,2022-01-09,09:00,824,Bangkok,Bangkok
34197,2022-01-09,17:00,824,Nonthaburi,Bangkok
34199,2021-07-01,16:00,825,Kanchanaburi,Kanchanaburi
34200,2021-07-01,21:00,825,Ratchaburi,Kanchanaburi
34201,2021-07-02,06:00,825,Kanchanaburi,Kanchanaburi
34203,2021-12-22,17:00,825,Kanchanaburi,Kanchanaburi
34202,2021-12-22,18:00,825,Ratchaburi,Kanchanaburi
34204,2021-12-27,09:00,825,Kanchanaburi,Kanchanaburi
34205,2021-12-27,16:00,825,Ratchaburi,Kanchanaburi
34206,2021-12-28,15:00,825,Kanchanaburi,Kanchanaburi
34207,2021-12-28,16:00,825,Nakhon Pathom,Kanchanaburi
34208,2021-12-28,20:00,825,Kanchanaburi,Kanchanaburi
34211,2021-12-29,10:00,825,Nakhon Pathom,Kanchanaburi
34213,2021-12-29,15:00,825,Bangkok,Kanchanaburi
34212,2021-12-29,16:00,825,Nonthaburi,Kanchanaburi
34214,2021-12-30,01:00,825,Phra Nakhon Si Ayutthaya,Kanchanaburi
34210,2021-12-30,05:00,825,Saraburi,Kanchanaburi
34209,2021-12-30,13:00,825,Phra Nakhon Si Ayutthaya,Kanchanaburi
34217,2021-12-31,11:00,825,Kanchanaburi,Kanchanaburi
34215,2021-12-31,17:00,825,Suphan Buri,Kanchanaburi
34218,2022-01-01,00:00,825,Ang Thong,Kanchanaburi
34216,2022-01-01,06:00,825,Phra Nakhon Si Ayutthaya,Kanchanaburi
34219,2022-01-01,08:00,825,Kanchanaburi,Kanchanaburi
34237,2022-01-01,12:00,825,Kanchanaburi,Kanchanaburi
34227,2022-01-01,22:00,825,Suphan Buri,Kanchanaburi
34232,2022-01-02,06:00,825,Nakhon Pathom,Kanchanaburi
34228,2022-01-02,12:00,825,Suphan Buri,Kanchanaburi
34221,2022-01-02,14:00,825,Lampang,Kanchanaburi
34253,2022-01-02,14:00,825,Kanchanaburi,Kanchanaburi
34229,2022-01-02,16:00,825,Nakhon Pathom,Kanchanaburi
34226,2022-01-02,17:00,825,Chiang Rai,Kanchanaburi
34230,2022-01-02,17:00,825,Suphan Buri,Kanchanaburi
34254,2022-01-02,17:00,825,Suphan Buri,Kanchanaburi
34250,2022-01-02,20:00,825,Kanchanaburi,Kanchanaburi
34222,2022-01-02,23:00,825,Phayao,Kanchanaburi
34248,2022-01-02,23:00,825,Ratchaburi,Kanchanaburi
34251,2022-01-03,01:00,825,Samut Sakhon,Kanchanaburi
34235,2022-01-03,03:00,825,Sing Buri,Kanchanaburi
34233,2022-01-03,07:00,825,Lop Buri,Kanchanaburi
34224,2022-01-03,09:00,825,Chiang Rai,Kanchanaburi
34231,2022-01-03,09:00,825,Chai Nat,Kanchanaburi
34246,2022-01-03,10:00,825,Bangkok,Kanchanaburi
34242,2022-01-03,11:00,825,Kanchanaburi,Kanchanaburi
34241,2022-01-03,12:00,825,Nakhon Pathom,Kanchanaburi
34223,2022-01-03,14:00,825,Chiang Mai,Kanchanaburi
34225,2022-01-03,16:00,825,Lampang,Kanchanaburi
34234,2022-01-03,16:00,825,Nakhon Sawan,Kanchanaburi
34252,2022-01-03,17:00,825,Nakhon Pathom,Kanchanaburi
34236,2022-01-03,18:00,825,Kanchanaburi,Kanchanaburi
34240,2022-01-03,20:00,825,Kanchanaburi,Kanchanaburi
34220,2022-01-03,22:00,825,Kanchanaburi,Kanchanaburi
34249,2022-01-04,01:00,825,Suphan Buri,Kanchanaburi
34247,2022-01-04,03:00,825,Kanchanaburi,Kanchanaburi
34239,2022-01-04,15:00,825,Prachin Buri,Kanchanaburi
34245,2022-01-04,19:00,825,Kanchanaburi,Kanchanaburi
34243,2022-01-04,21:00,825,Suphan Buri,Kanchanaburi
34238,2022-01-04,23:00,825,Chachoengsao,Kanchanaburi
34244,2022-01-05,06:00,825,Kanchanaburi,Kanchanaburi
34257,2021-02-20,15:00,826,Bangkok,Nakhon Pathom
34256,2021-02-20,17:00,826,Nakhon Pathom,Nakhon Pathom
34255,2021-02-20,18:00,826,Samut Sakhon,Nakhon Pathom
34260,2021-07-09,14:00,826,Nakhon Pathom,Nakhon Pathom
34262,2021-07-10,00:00,826,Suphan Buri,Nakhon Pathom
34261,2021-07-10,06:00,826,Ang Thong,Nakhon Pathom
34258,2021-07-10,15:00,826,Suphan Buri,Nakhon Pathom
34259,2021-07-10,21:00,826,Nakhon Pathom,Nakhon Pathom
34264,2021-10-18,12:00,826,Lampang,Nakhon Pathom
34265,2021-10-18,15:00,826,Chiang Mai,Nakhon Pathom
34263,2021-10-18,17:00,826,Nakhon Pathom,Nakhon Pathom
34266,2021-10-19,14:00,826,Nakhon Pathom,Nakhon Pathom
34267,2021-10-19,15:00,826,Samut Prakan,Nakhon Pathom
34269,2021-10-30,13:00,826,Bangkok,Nakhon Pathom
34268,2021-10-30,20:00,826,Pathum Thani,Nakhon Pathom
34272,2021-04-08,08:00,827,Chachoengsao,Chachoengsao
34271,2021-04-08,09:00,827,Prachin Buri,Chachoengsao
34270,2021-04-08,17:00,827,Chachoengsao,Chachoengsao
34277,2021-07-10,16:00,827,Chachoengsao,Chachoengsao
34275,2021-07-10,21:00,827,Samut Prakan,Chachoengsao
34274,2021-07-11,06:00,827,Bangkok,Chachoengsao
34276,2021-07-11,11:00,827,Nakhon Pathom,Chachoengsao
34273,2021-07-11,13:00,827,Chachoengsao,Chachoengsao
34279,2021-08-28,17:00,827,Chachoengsao,Chachoengsao
34278,2021-08-29,01:00,827,Samut Prakan,Chachoengsao
34280,2021-09-19,14:00,827,Nonthaburi,Chachoengsao
34282,2021-09-19,19:00,827,Nakhon Pathom,Chachoengsao
34281,2021-09-20,09:00,827,Chachoengsao,Chachoengsao
34288,2021-09-21,15:00,827,Chachoengsao,Chachoengsao
34284,2021-09-21,22:00,827,Chon Buri,Chachoengsao
34285,2021-09-22,00:00,827,Rayong,Chachoengsao
34287,2021-09-22,09:00,827,Chon Buri,Chachoengsao
34286,2021-09-22,13:00,827,Rayong,Chachoengsao
34283,2021-09-22,20:00,827,Chachoengsao,Chachoengsao
34292,2021-11-06,13:00,827,Chachoengsao,Chachoengsao
34290,2021-11-06,19:00,827,Chanthaburi,Chachoengsao
34291,2021-11-07,01:00,827,Chon Buri,Chachoengsao
34289,2021-11-07,09:00,827,Rayong,Chachoengsao
34294,2021-11-18,20:00,827,Chachoengsao,Chachoengsao
34293,2021-11-19,02:00,827,Chon Buri,Chachoengsao
34295,2021-11-19,11:00,827,Chachoengsao,Chachoengsao
34297,2021-12-12,17:00,827,Chachoengsao,Chachoengsao
34296,2021-12-13,02:00,827,Samut Prakan,Chachoengsao
34302,2021-12-16,20:00,827,Chachoengsao,Chachoengsao
34298,2021-12-17,02:00,827,Chon Buri,Chachoengsao
34300,2021-12-17,08:00,827,Chanthaburi,Chachoengsao
34301,2021-12-17,14:00,827,Chon Buri,Chachoengsao
34299,2021-12-17,18:00,827,Chachoengsao,Chachoengsao
34305,2021-12-18,11:00,827,Chachoengsao,Chachoengsao
34304,2021-12-18,19:00,827,Bangkok,Chachoengsao
34306,2021-12-18,22:00,827,Nonthaburi,Chachoengsao
34303,2021-12-19,09:00,827,Chachoengsao,Chachoengsao
34307,2021-12-23,08:00,827,Chachoengsao,Chachoengsao
34311,2021-12-23,09:00,827,Bangkok,Chachoengsao
34310,2021-12-23,10:00,827,Nonthaburi,Chachoengsao
34308,2021-12-23,14:00,827,Phra Nakhon Si Ayutthaya,Chachoengsao
34309,2021-12-23,23:00,827,Ang Thong,Chachoengsao
34314,2021-12-30,19:00,827,Samut Prakan,Chachoengsao
34313,2021-12-31,04:00,827,Pathum Thani,Chachoengsao
34312,2021-12-31,10:00,827,Chachoengsao,Chachoengsao
34317,2021-12-31,12:00,827,Chachoengsao,Chachoengsao
34316,2021-12-31,16:00,827,Prachin Buri,Chachoengsao
34315,2021-12-31,21:00,827,Chachoengsao,Chachoengsao
34320,2022-01-01,08:00,827,Pathum Thani,Chachoengsao
34321,2022-01-01,12:00,827,Saraburi,Chachoengsao
34318,2022-01-01,15:00,827,Lop Buri,Chachoengsao
34319,2022-01-01,20:00,827,Nakhon Sawan,Chachoengsao
34325,2021-01-06,21:00,828,Bangkok,Bangkok
34322,2021-01-07,04:00,828,Samut Prakan,Bangkok
34323,2021-01-07,07:00,828,Bangkok,Bangkok
34326,2021-01-07,08:00,828,Pathum Thani,Bangkok
34324,2021-01-07,13:00,828,Bangkok,Bangkok
34327,2021-07-25,19:00,828,Bangkok,Bangkok
34331,2021-07-26,03:00,828,Pathum Thani,Bangkok
34328,2021-07-26,06:00,828,Bangkok,Bangkok
34330,2021-07-26,16:00,828,Nakhon Pathom,Bangkok
34332,2021-07-26,22:00,828,Kanchanaburi,Bangkok
34329,2021-07-27,03:00,828,Suphan Buri,Bangkok
34334,2021-11-17,12:00,828,Bangkok,Bangkok
34335,2021-11-17,14:00,828,Pathum Thani,Bangkok
34333,2021-11-17,18:00,828,Bangkok,Bangkok
34340,2021-11-18,19:00,828,Bangkok,Bangkok
34337,2021-11-19,01:00,828,Samut Prakan,Bangkok
34336,2021-11-19,09:00,828,Pathum Thani,Bangkok
34339,2021-11-19,10:00,828,Saraburi,Bangkok
34338,2021-11-19,14:00,828,Bangkok,Bangkok
34342,2021-12-09,14:00,828,Bangkok,Bangkok
34343,2021-12-09,22:00,828,Samut Sakhon,Bangkok
34341,2021-12-10,09:00,828,Bangkok,Bangkok
34346,2021-12-27,15:00,828,Bangkok,Bangkok
34344,2021-12-27,21:00,828,Nakhon Pathom,Bangkok
34345,2021-12-28,09:00,828,Bangkok,Bangkok
34348,2021-12-29,10:00,828,Bangkok,Bangkok
34349,2021-12-29,19:00,828,Samut Prakan,Bangkok
34347,2021-12-30,07:00,828,Bangkok,Bangkok
34351,2021-05-26,18:00,829,Sing Buri,Sing Buri
34352,2021-05-27,02:00,829,Lop Buri,Sing Buri
34354,2021-05-27,12:00,829,Sing Buri,Sing Buri
34350,2021-05-27,15:00,829,Lop Buri,Sing Buri
34353,2021-05-27,21:00,829,Sing Buri,Sing Buri
34356,2021-09-27,10:00,830,Bangkok,Bangkok
34355,2021-09-27,15:00,830,Nakhon Pathom,Bangkok
34357,2021-10-27,09:00,830,Bangkok,Bangkok
34358,2021-10-27,13:00,830,Samut Prakan,Bangkok
34360,2021-10-27,21:00,830,Chachoengsao,Bangkok
34359,2021-10-28,06:00,830,Bangkok,Bangkok
34363,2021-11-01,20:00,830,Bangkok,Bangkok
34361,2021-11-02,05:00,830,Samut Sakhon,Bangkok
34362,2021-11-02,07:00,830,Bangkok,Bangkok
34364,2021-11-03,16:00,830,Bangkok,Bangkok
34365,2021-11-03,17:00,830,Nonthaburi,Bangkok
34367,2021-11-04,17:00,830,Bangkok,Bangkok
34368,2021-11-04,18:00,830,Nakhon Pathom,Bangkok
34366,2021-11-04,20:00,830,Samut Prakan,Bangkok
34370,2021-11-05,15:00,830,Bangkok,Bangkok
34369,2021-11-05,17:00,830,Nakhon Pathom,Bangkok
34373,2021-11-06,09:00,830,Bangkok,Bangkok
34372,2021-11-06,15:00,830,Samut Sakhon,Bangkok
34371,2021-11-06,17:00,830,Bangkok,Bangkok
34379,2021-11-07,15:00,830,Bangkok,Bangkok
34378,2021-11-07,22:00,830,Nonthaburi,Bangkok
34376,2021-11-08,03:00,830,Pathum Thani,Bangkok
34375,2021-11-08,09:00,830,Bangkok,Bangkok
34380,2021-11-08,15:00,830,Samut Sakhon,Bangkok
34374,2021-11-08,23:00,830,Samut Songkhram,Bangkok
34377,2021-11-09,06:00,830,Phetchaburi,Bangkok
34381,2021-11-09,08:00,830,Bangkok,Bangkok
34382,2021-11-10,15:00,830,Bangkok,Bangkok
34383,2021-11-11,00:00,830,Samut Sakhon,Bangkok
34384,2021-11-11,02:00,830,Bangkok,Bangkok
34386,2021-11-12,12:00,830,Bangkok,Bangkok
34385,2021-11-12,15:00,830,Nonthaburi,Bangkok
34387,2021-11-12,20:00,830,Bangkok,Bangkok
34388,2021-12-21,10:00,830,Bangkok,Bangkok
34389,2021-12-21,20:00,830,Samut Sakhon,Bangkok
34390,2021-12-22,06:00,830,Bangkok,Bangkok
34396,2021-12-24,17:00,830,Bangkok,Bangkok
34395,2021-12-24,22:00,830,Pathum Thani,Bangkok
34394,2021-12-25,04:00,830,Nonthaburi,Bangkok
34391,2021-12-25,05:00,830,Pathum Thani,Bangkok
34393,2021-12-25,06:00,830,Phra Nakhon Si Ayutthaya,Bangkok
34392,2021-12-25,13:00,830,Bangkok,Bangkok
34397,2021-12-26,18:00,830,Bangkok,Bangkok
34398,2021-12-26,23:00,830,Nonthaburi,Bangkok
34399,2021-06-05,21:00,831,Phrae,Suphan Buri
34400,2021-06-06,03:00,831,Lampang,Suphan Buri
34402,2021-06-07,20:00,831,Suphan Buri,Suphan Buri
34403,2021-06-08,02:00,831,Kanchanaburi,Suphan Buri
34401,2021-06-08,07:00,831,Suphan Buri,Suphan Buri
34404,2021-12-30,15:00,831,Suphan Buri,Suphan Buri
34405,2021-12-30,23:00,831,Nakhon Pathom,Suphan Buri
34406,2021-12-31,07:00,831,Suphan Buri,Suphan Buri
34418,2021-12-31,16:00,831,Suphan Buri,Suphan Buri
34417,2021-12-31,17:00,831,Ang Thong,Suphan Buri
34416,2021-12-31,18:00,831,Suphan Buri,Suphan Buri
34423,2021-12-31,18:00,831,Lop Buri,Suphan Buri
34419,2021-12-31,20:00,831,Suphan Buri,Suphan Buri
34420,2021-12-31,22:00,831,Kanchanaburi,Suphan Buri
34424,2021-12-31,22:00,831,Nakhon Sawan,Suphan Buri
34421,2022-01-01,01:00,831,Suphan Buri,Suphan Buri
34413,2022-01-01,08:00,831,Suphan Buri,Suphan Buri
34422,2022-01-01,08:00,831,Suphan Buri,Suphan Buri
34412,2022-01-01,11:00,831,Ang Thong,Suphan Buri
34411,2022-01-01,15:00,831,Sing Buri,Suphan Buri
34408,2022-01-01,17:00,831,Ang Thong,Suphan Buri
34409,2022-01-01,23:00,831,Lop Buri,Suphan Buri
34407,2022-01-02,03:00,831,Sing Buri,Suphan Buri
34410,2022-01-02,13:00,831,Suphan Buri,Suphan Buri
34427,2022-01-02,13:00,831,Suphan Buri,Suphan Buri
34426,2022-01-02,21:00,831,Sing Buri,Suphan Buri
34425,2022-01-03,06:00,831,Suphan Buri,Suphan Buri
34415,2022-01-03,20:00,831,Pathum Thani,Suphan Buri
34414,2022-01-04,02:00,831,Nonthaburi,Suphan Buri
34428,2022-01-04,20:00,831,Samut Prakan,Suphan Buri
34434,2022-01-05,04:00,831,Pathum Thani,Suphan Buri
34429,2022-01-05,10:00,831,Saraburi,Suphan Buri
34432,2022-01-05,15:00,831,Pathum Thani,Suphan Buri
34430,2022-01-05,16:00,831,Nonthaburi,Suphan Buri
34433,2022-01-05,18:00,831,Pathum Thani,Suphan Buri
34431,2022-01-06,06:00,831,Suphan Buri,Suphan Buri
34435,2021-05-11,17:00,832,Bangkok,Bangkok
34436,2021-05-11,18:00,832,Samut Prakan,Bangkok
34438,2021-06-05,16:00,832,Bangkok,Bangkok
34437,2021-06-06,00:00,832,Nakhon Pathom,Bangkok
34439,2021-06-06,01:00,832,Bangkok,Bangkok
34441,2021-06-07,21:00,832,Bangkok,Bangkok
34440,2021-06-08,04:00,832,Nonthaburi,Bangkok
34442,2021-06-08,11:00,832,Bangkok,Bangkok
34443,2021-06-08,17:00,832,Samut Prakan,Bangkok
34445,2021-08-01,18:00,832,Bangkok,Bangkok
34444,2021-08-02,03:00,832,Samut Sakhon,Bangkok
34446,2021-08-02,12:00,832,Nakhon Pathom,Bangkok
34447,2021-11-12,13:00,832,Bangkok,Bangkok
34449,2021-11-12,14:00,832,Samut Prakan,Bangkok
34448,2021-11-12,22:00,832,Bangkok,Bangkok
34451,2021-12-04,08:00,832,Bangkok,Bangkok
34450,2021-12-04,09:00,832,Samut Prakan,Bangkok
34454,2021-12-05,09:00,832,Bangkok,Bangkok
34453,2021-12-05,12:00,832,Nonthaburi,Bangkok
34452,2021-12-05,13:00,832,Pathum Thani,Bangkok
34455,2021-12-05,23:00,832,Bangkok,Bangkok
34457,2021-12-06,10:00,832,Bangkok,Bangkok
34461,2021-12-06,19:00,832,Samut Prakan,Bangkok
34458,2021-12-07,04:00,832,Chachoengsao,Bangkok
34460,2021-12-07,05:00,832,Bangkok,Bangkok
34459,2021-12-07,15:00,832,Samut Prakan,Bangkok
34456,2021-12-08,01:00,832,Pathum Thani,Bangkok
34464,2021-12-14,21:00,832,Bangkok,Bangkok
34462,2021-12-15,04:00,832,Nonthaburi,Bangkok
34463,2021-12-15,10:00,832,Bangkok,Bangkok
34465,2021-12-15,19:00,832,Pathum Thani,Bangkok
34467,2021-12-16,10:00,832,Phayao,Bangkok
34466,2021-12-16,20:00,832,Phrae,Bangkok
34469,2021-12-27,21:00,832,Bangkok,Bangkok
